snapshot_time,product_id,sellPrice,buyPrice,sellVolume,buyVolume,sellMovingWeek,buyMovingWeek,sellOrders,buyOrders
2025-04-28 18:24:02,ENCHANTMENT_FLAME_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_FLAME_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ROUGH_JADE_GEM,1.5542838442699096,3.96880342897964,6964952,18896103,176588997,837469,106,317
2025-04-28 18:24:02,ENCHANTED_JUNGLE_LOG,1222.4,1440.9787636509816,15101,2153233,3979468,3802025,4,1040
2025-04-28 18:24:02,WOOD_SINGULARITY,3200001.3666666667,5499994.396551725,1020,944,371,112,20,149
2025-04-28 18:24:02,IRON_INGOT,1.2,2.6684518169293288,2142848,30974648,202353881,9931728,34,484
2025-04-28 18:24:02,CAN_OF_WORMS,12251.624964490655,34995.87592592593,1952077,9815,362482,291765,677,52
2025-04-28 18:24:02,GEMSTONE_MIXTURE,1350001.138888889,1375703.521004566,1529,10644,44507,50847,21,103
2025-04-28 18:24:02,ENCHANTMENT_DIVINE_GIFT_3,96800000.3,117357798.3,39,11,3,59,22,10
2025-04-28 18:24:02,ENCHANTMENT_DIVINE_GIFT_2,16206755.3,0.0,146,0,1,3,78,0
2025-04-28 18:24:02,ENCHANTMENT_DIVINE_GIFT_1,25595438.849999998,28174562.28,204,162,124,948,67,53
2025-04-28 18:24:02,SPIRIT_BONE,4176484.6617187504,4675971.475,5937,164,1569,2035,648,47
2025-04-28 18:24:02,FRIED_FEATHER,9618.420044411549,12697.390872550663,439127,292669,708762,319375,71,1126
2025-04-28 18:24:02,ROUGH_SAPPHIRE_GEM,0.9,4.2,3212082,473978,392716736,4210990,49,14
2025-04-28 18:24:02,REVENANT_VISCERA,71164.96300448429,73600.22230989956,76950,60778,190431,540854,72,71
2025-04-28 18:24:02,MITE_GEL,1875.5085560625814,1938.7916279069768,213947,15794,1951510,213703,19,123
2025-04-28 18:24:02,ENCHANTMENT_GIANT_KILLER_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,TARANTULA_SILK,219429.15855813952,227996.6,102931,43859,67557,274913,102,94
2025-04-28 18:24:02,TITANIC_EXP_BOTTLE,551392.1831278891,564910.5783430232,61769,25109,92483,255345,132,131
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,SUPER_COMPACTOR_3000,120135.43286384977,146883.97895981086,10599,20563,53199,79881,365,848
2025-04-28 18:24:02,SUPER_EGG,636119.9761029412,678478.9987261147,10015,5554,17633,30947,52,114
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_6,0.0,251.50888888888883,0,2205,863,3472,0,189
2025-04-28 18:24:02,ENCHANTMENT_FRAIL_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,MITHRIL_ORE,6.427426858380059,14.357902862388384,20111032,5263425,964370498,9257033,299,99
2025-04-28 18:24:02,ENCHANTED_PAPER,869.3814587933614,1312.1617622610142,220825,159814,227036,367049,101,221
2025-04-28 18:24:02,HOT_STUFF,1759054.7,3550880.26,33,1337,114,394,9,207
2025-04-28 18:24:02,FLAWED_AQUAMARINE_GEM,308.20000000000005,396.1539797908173,571154,1645514,15087734,21889,10,67
2025-04-28 18:24:02,WORM_BAIT,2188.6257943825804,7487.6,1939616,21751,303702,1036799,489,25
2025-04-28 18:24:02,SUSPICIOUS_VIAL,1306.1011764705881,144760.02166666667,882,2788,931,853,9,267
2025-04-28 18:24:02,HIGHLITE,714360.1281767956,908432.2,4628,77,2711,3114,61,4
2025-04-28 18:24:02,DIRT_BOTTLE,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_TIDAL_3,11848971.800000003,19932658.716666665,11,261,3,64,4,45
2025-04-28 18:24:02,ENCHANTMENT_TIDAL_2,1050001.1,0.0,224,0,0,0,43,0
2025-04-28 18:24:02,ENCHANTMENT_TIDAL_1,2767387.6205882356,3555843.3935483866,3490,195,25,292,198,17
2025-04-28 18:24:02,ARACHNE_FANG,239693.53560709418,299994.9,653974,1796,8863,8674,547,27
2025-04-28 18:24:02,ROUGH_TOPAZ_GEM,1.0,5.119167528595765,2733927,12775667,168738655,649302,43,197
2025-04-28 18:24:02,ENCHANTED_OBSIDIAN,2919.6522801586725,3048.82105130979,3865778,13588549,17525609,4274525,214,624
2025-04-28 18:24:02,ROUGH_OPAL_GEM,1.2,5.862843488649941,1827801,11936217,20352293,84771,28,192
2025-04-28 18:24:02,ENCHANTMENT_EFFICIENCY_10,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,WEREWOLF_SKIN,2981.5638159016194,5098.901230296041,778076,129191,235238,141223,108,150
2025-04-28 18:24:02,ENCHANTMENT_SYPHON_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SYPHON_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SYPHON_5,15934572.842857143,18514961.65833333,1680,428,86,476,37,65
2025-04-28 18:24:02,ENCHANTMENT_SYPHON_4,188319.9391489362,423064.75,7899,953,2293,5079,136,265
2025-04-28 18:24:02,ENCHANTED_RED_SAND_CUBE,125682.56802356722,152984.5,705907,18867,10996,17181,114,64
2025-04-28 18:24:02,ENCHANTED_RAW_FISH,2720.869373176376,3239.892792046396,3687260,552161,8418378,7042009,405,654
2025-04-28 18:24:02,BERBERIS_FUEL_INJECTOR,1340008.6276836155,1549534.8,8146,1361,4158,5493,352,114
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_6,30483333.833333332,34999999.0,589,20,91,231,397,19
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_10,13511.313636363635,103814.60952380951,344,603,416,2178,8,121
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,MAGMA_CHUNK,3673.6,4285.431339859284,407055,322441,1540764,889679,42,538
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SYPHON_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_7,6195007.6375,7999989.486956521,744,849,406,893,165,99
2025-04-28 18:24:02,ENCHANTMENT_LOOTING_4,20002.1,76563.37387033398,6646,24960,11189,11121,91,1141
2025-04-28 18:24:02,ENCHANTMENT_SCAVENGER_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SCAVENGER_4,3.2,37999.95595667871,4084,2671,1452,1491,36,189
2025-04-28 18:24:02,ENCHANTMENT_LOOTING_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SCAVENGER_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_LOOTING_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_EXECUTE_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,FUEL_GABAGOOL,22699.098756218904,27998.3,136790,20658,30576,71820,126,59
2025-04-28 18:24:02,ENCHANTMENT_SCAVENGER_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_LOOTING_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SCAVENGER_5,132653.33318777292,238264.00943396226,7337,1926,2204,4443,167,318
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,SHARK_BAIT,22.4,33.702468982476184,1252143,3047441,5340114,6656872,30,1295
2025-04-28 18:24:02,JUNGLE_KEY,155202.37450722733,174442.71366906472,35478,10923,56448,75554,166,49
2025-04-28 18:24:02,JERRY_BOX_BLUE,200000.84992665038,258318.73103448274,84644,1024,5451,18020,109,18
2025-04-28 18:24:02,ENCHANTMENT_LOOTING_5,196099214.91666663,209999999.9,283,18,206,782,231,17
2025-04-28 18:24:02,FLAWED_CITRINE_GEM,232.85490219753683,397.65568803278455,3887303,2801310,14921886,11065,64,93
2025-04-28 18:24:02,ENCHANTED_SLIME_BLOCK,124133.40906387963,126326.68111814345,167132,38615,1183348,502358,220,86
2025-04-28 18:24:02,SCORCHED_BOOKS,69176.77326968974,144625.97032967032,18644,4532,8264,10234,296,563
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_6,69840002.08,79239997.5,170,9,92,219,135,8
2025-04-28 18:24:02,FINE_SAPPHIRE_GEM,27629.47056971085,31273.227841394633,128993,226717,958520,615512,164,324
2025-04-28 18:24:02,SULPHUR,6.03555711979805,17.19167011932383,3555018,2141487,5546585,3044801,64,340
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_CUBISM_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,GOLDEN_POWDER,29579.206875159118,149531.86993335947,726661,3696,16517,3898,69,92
2025-04-28 18:24:02,ENCHANTMENT_EXPERTISE_10,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTED_CARROT,543.17484268942,573.7896924161656,25011176,44483599,175633178,9123986,579,1329
2025-04-28 18:24:02,ENCHANTMENT_SMITE_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_SMITE_6,0.0,698.9962962962964,0,806,1334,4637,0,69
2025-04-28 18:24:02,FINE_AQUAMARINE_GEM,26003.493778110947,28703.035106811774,119531,211519,518926,226282,38,419
2025-04-28 18:24:02,ROTTEN_FLESH,2.3,6.573983330184125,4711743,3554735,94367333,7692227,79,174
2025-04-28 18:24:02,FINE_PERIDOT_GEM,32322.4,40574.738968547645,46803,195152,710888,541613,16,281
2025-04-28 18:24:02,TREASURE_BAIT,603.6376077214753,1797.893075965131,486430,595500,92907,190769,100,755
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_1,6481777.9766666675,7393376.642857143,494,1315,857,1193,43,206
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_6,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_7,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,DUNGEON_CHEST_KEY,111361.60382815822,153908.22432432428,116051,1817,16838,13111,553,30
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_8,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_HECATOMB_9,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,GOLDEN_FRAGMENT,12560814.222222222,13599997.91639344,1345,2894,3281,13347,51,79
2025-04-28 18:24:02,INFLATABLE_JERRY,0.3,19.99976267799151,326526,66327,894596,63319,6,19
2025-04-28 18:24:02,FLAWED_TOPAZ_GEM,311.8697982700323,461.49487980245476,9725847,838864,14620513,30576,215,116
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_1,743.6,36998.69090909091,1115,292,714,648,15,21
2025-04-28 18:24:02,LAPIS_CRYSTAL,0.0,653.5407407407407,0,1262,3074,2114,0,113
2025-04-28 18:24:02,FINE_AMETHYST_GEM,26063.09532412327,27163.109780423067,36908,597946,300014,381474,57,548
2025-04-28 18:24:02,ENCHANTMENT_TRANSYLVANIAN_5,747741.45,1169677.609923664,63,6431,227,2888,20,397
2025-04-28 18:24:02,SAND:1,1.70697849419779,5.737586112816316,3162566,8943760,23153688,1699223,50,153
2025-04-28 18:24:02,ENCHANTED_RABBIT,534.5478141728269,796.2554008455185,1262834,1272408,1706145,970400,50,1341
2025-04-28 18:24:02,SUPREME_CHOCOLATE_BAR,22.4,73.57533039647576,2269880,81532,805875,1039046,80,78
2025-04-28 18:24:02,MEDIUM_ENCHANTED_CHEST,10000.6,23626.76381805651,7344,79568,25242,29971,8,204
2025-04-28 18:24:02,TOXIC_ARROW_POISON,1883.5,1979.989466364102,8163516,937306,7587842,4607734,773,504
2025-04-28 18:24:02,ENCHANTMENT_TRANSYLVANIAN_4,339384.1,647760.132,26,111,45,174,12,18
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_4,220.9,749999.9,643,9,19,8,29,9
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_5,77255.3,430722.2,45,266,43,140,5,40
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_2,120.1,0.0,266,0,34,24,10,0
2025-04-28 18:24:02,MUTANT_NETHER_STALK,99124.95549553781,101986.3,120584,107895,914319,497958,83,263
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_3,251.7,304246.8,571,16,24,18,16,16
2025-04-28 18:24:02,ENCHANTMENT_LUCK_6,8707.644968553459,100018.35272727274,8015,2634,2928,5378,99,169
2025-04-28 18:24:02,ENCHANTMENT_LUCK_7,25450007.02857143,33144995.7,282,24,77,205,149,21
2025-04-28 18:24:02,ENCHANTMENT_SUNDER_6,1000.0053061224489,3999.885657370518,3551,4445,9714,6625,16,191
2025-04-28 18:24:02,ENCHANTMENT_LUCK_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,FLAWLESS_AMBER_GEM,2027064.0564748202,2098635.5557971015,11306,6466,14536,18490,516,401
2025-04-28 18:24:02,REFINED_BOTTLE_OF_JYRRE,1112788.7641509434,1831427.7,5211,241,571,2334,303,32
2025-04-28 18:24:02,ENCHANTMENT_LUCK_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTED_BLAZE_POWDER,5034.590502632838,5430.946608263845,374811,1031363,2519457,1803807,68,1097
2025-04-28 18:24:02,ENCHANTMENT_LUCK_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_LUCK_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,SUMMONING_EYE,1196185.7438251365,1247999.9129817444,44177,13723,141453,119578,1426,1114
2025-04-28 18:24:02,ENCHANTED_SULPHUR_CUBE,248000.05778377465,253823.77230892357,262509,74926,293681,83637,521,309
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_8,0.7,55455.5,490,34,105,134,8,8
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_9,219.04435483870967,179999.5,1204,135,66,128,16,21
2025-04-28 18:24:02,FISH_BAIT,186.18665220904032,263.41936239414144,6803311,4840314,7324377,16363178,270,2071
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_6,0.0,1.1,0,31,29435,11126,0,17
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_7,1.8042016806722692,4459.716049382716,1600,4006,3565,504,11,276
2025-04-28 18:24:02,ENCHANTMENT_LUCK_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_ULTIMATE_WISDOM_4,1693898.2399999998,2988887.3,228,36,50,128,54,20
2025-04-28 18:24:02,ENCHANTMENT_TURBO_POTATO_3,4892.1,97827.7,138,126,43,113,4,21
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_ULTIMATE_WISDOM_5,3049521.6703448277,4143744.913698631,3583,3586,561,9941,98,395
2025-04-28 18:24:02,ENCHANTMENT_TURBO_POTATO_4,0.5,174999.9,821,16,25,72,6,9
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_TURBO_POTATO_5,9519.824999999999,365624.796875,1525,587,39,572,22,81
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_6,0.0,0.09999999999999999,0,372,1498,957,0,133
2025-04-28 18:24:02,ENCHANTMENT_ULTIMATE_WISDOM_1,214098.42249502317,229949.29102564103,118423,3660,109030,21224,2819,1154
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_7,1500009.105882353,2468545.2,1285,27,134,118,72,26
2025-04-28 18:24:02,WINTER_WATER_ORB,7200003.40207254,10499999.425,270,100,14,44,28,45
2025-04-28 18:24:02,ENCHANTMENT_INFINITE_QUIVER_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_ULTIMATE_WISDOM_2,387324.13812997355,470371.55,70877,255,8789,1945,1183,215
2025-04-28 18:24:02,ENCHANTMENT_TURBO_POTATO_1,1000.0378125,8807.266666666666,6200,148,11881,3103,54,77
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:02,ENCHANTMENT_TURBO_POTATO_2,0.0,52510.7,0,18,69,75,0,17
2025-04-28 18:24:02,ENCHANTMENT_ULTIMATE_WISDOM_3,674900.2,1591289.8999999997,1094,128,109,249,109,60
2025-04-28 18:24:02,ENCHANTMENT_BANE_OF_ARTHROPODS_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,INK_SACK:3,2.7,8.794572057490614,6662486,5154054,55595359,20852953,104,146
2025-04-28 18:24:03,INK_SACK:4,2.9430736119824963,5.998119305729874,9339296,15277153,126915518,5406189,146,264
2025-04-28 18:24:03,CORRUPTED_BAIT,15.0,144.6334004112166,463899,1093567,556858,606321,24,575
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_2,0.0,1.5,0,8,271,440,0,5
2025-04-28 18:24:03,TARANTULA_WEB,690.1999999999999,798.3603430281312,7176563,23576143,59049207,4391004,169,1244
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_1,0.0,0.1,0,20,366,758,0,10
2025-04-28 18:24:03,DUNGEON_TRAP,0.0,1.6000000000000003,0,9,478634,236931,0,5
2025-04-28 18:24:03,DARK_ORB,236916.54085714289,306997.24,15439,1205,5017,5868,501,219
2025-04-28 18:24:03,ARCHITECT_FIRST_DRAFT,61560.038909774434,80821.76176470588,104236,15602,21652,18114,231,166
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_7,40783383.775,47950195.9,859,34,90,232,316,30
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_6,2605203.3284671535,2887111.423076923,6092,601,3913,7709,970,285
2025-04-28 18:24:03,ESSENCE_DRAGON,3741.159716937355,3907.573415112363,3084645,1978437,6964206,9495824,117,150
2025-04-28 18:24:03,RITUAL_RESIDUE,2238943.918421053,2899343.6744444445,42215,208,3592,5365,70,23
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,GIANT_FRAGMENT_LASER,836299.6426373626,883271.1162162162,19768,5490,31502,29274,157,171
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_5,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ENCHANTED_MELON,306.8115373782166,320.4544347064962,13438169,22097905,220782145,10872018,267,866
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_4,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ENCHANTMENT_PROTECTION_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ENCHANTMENT_TURBO_COCO_1,2.3,3.5,281,2,7364,2247,4,2
2025-04-28 18:24:03,ENCHANTMENT_TURBO_COCO_5,48001.2,238797.28333333333,120,61,46,379,6,21
2025-04-28 18:24:03,ENCHANTMENT_TURBO_COCO_4,31.847368421052632,149999.7,323,8,4,36,6,3
2025-04-28 18:24:03,ENCHANTMENT_TURBO_COCO_3,1000.0,79179.2,2,214,8,72,2,9
2025-04-28 18:24:03,ENCHANTED_BLAZE_ROD,804105.3,831284.3,3512,4088,53622,52220,11,88
2025-04-28 18:24:03,ENCHANTMENT_TURBO_COCO_2,0.1,19368.0,210,9,54,47,1,9
2025-04-28 18:24:03,FRESHLY_MINTED_COINS,3500000.1333333333,3760991.6,2669,4854,3144,6138,13,63
2025-04-28 18:24:03,ENCHANTED_BROWN_MUSHROOM,1531.379710771571,1618.9905114145336,7346167,1030796,24208161,1097822,206,552
2025-04-28 18:24:03,GOBLIN_EGG_YELLOW,5590.699141484815,10497.196453900708,2247865,7464,142725,153889,729,86
2025-04-28 18:24:03,PARTY_GIFT,57840.825044883306,100912.0,20987,20209,16427,30662,17,50
2025-04-28 18:24:03,ENCHANTED_GLISTERING_MELON,5994.640078010726,93699.496,174788,823,5885,11121,154,18
2025-04-28 18:24:03,ENCHANTMENT_CORRUPTION_5,30691.218243243242,150200.35652173913,4429,1108,199,1192,43,112
2025-04-28 18:24:03,ENCHANTMENT_CORRUPTION_4,1.2,50111.44,515,239,76,46,3,72
2025-04-28 18:24:03,ENCHANTMENT_CORRUPTION_3,5.3,59040.259999999995,483,247,198,45,4,60
2025-04-28 18:24:03,PROTECTOR_FRAGMENT,9706.738349885409,11999.74705035971,249886,14510,194762,134923,95,109
2025-04-28 18:24:03,ENCHANTMENT_CORRUPTION_2,0.6,0.0,770,0,330,33,6,0
2025-04-28 18:24:03,MAGMAG,39.9,340.6,1578636,29758,138779,64113,42,26
2025-04-28 18:24:03,ENCHANTMENT_CORRUPTION_1,0.0,0.1,0,22,6353,11322,0,10
2025-04-28 18:24:03,ENCHANTED_MELON_BLOCK,50100.929960707275,50799.38529945553,203912,44843,4612270,1620029,55,42
2025-04-28 18:24:03,ROCK_GEMSTONE,3886206.1999999997,4636633.56875,128,512,134,1357,62,91
2025-04-28 18:24:03,CONDENSED_FERMENTO,2222456.2793650795,2465522.2750000004,3052,187,4567,8588,161,29
2025-04-28 18:24:03,BEADY_EYES,0.5398563734290843,999.52,18812,1457,28048,4951,76,91
2025-04-28 18:24:03,DIAMOND,6.900019509637456,8.656712568779346,15104539,4424678,138544294,4819487,246,226
2025-04-28 18:24:03,COBBLESTONE,0.2,1.474647843623953,879493,5774987,130881123,10762482,13,175
2025-04-28 18:24:03,ENCHANTED_PUFFERFISH,2271.0121990315015,2394.4797743055556,2453149,283907,4019607,538959,120,433
2025-04-28 18:24:03,PERFECT_RUBY_GEM,8150859.204,10162360.5,925,37,469,894,88,23
2025-04-28 18:24:03,MINION_EXPANDER,26805.033117932147,49595.63425925926,28744,4224,11245,19425,406,181
2025-04-28 18:24:03,HORN_OF_TAURUS,408.44930087345267,801.2864755356375,8214491,791094,603164,151094,252,717
2025-04-28 18:24:03,END_STONE_SHULKER,0.0,2399.996923076923,0,3666,10890,10537,0,139
2025-04-28 18:24:03,MAGMA_LORD_FRAGMENT,4508840.825,4797731.635714286,11434,1996,5997,13771,815,373
2025-04-28 18:24:03,ENCHANTMENT_CAYENNE_5,7298446.8,20527835.798,18,2933,4,195,8,329
2025-04-28 18:24:03,ENCHANTED_HARD_STONE,645.6281547986148,698.9105679655414,14928222,652985,31535328,2936247,370,259
2025-04-28 18:24:03,ENCHANTMENT_CAYENNE_4,4888039.618181818,12601390.5,1145,373,4,45,102,43
2025-04-28 18:24:03,WINTER_FRAGMENT,508652.23719376384,1299997.0260869565,91560,1105,987,2324,83,31
2025-04-28 18:24:03,ENDER_MONOCLE,10004.297058823531,24982.73804347826,14119,4361,20798,22392,161,409
2025-04-28 18:24:03,KELVIN_INVERTER,92139.12620513908,199458.3015625,177351,2867,11230,6111,222,82
2025-04-28 18:24:03,X,5000.1,14637.3,6532,4057,22476,23002,2,12
2025-04-28 18:24:03,REFINED_DIAMOND,683928.7229398662,716155.4252321982,9272,9016,54105,73720,75,155
2025-04-28 18:24:03,Y,50000.8,68610.8,3654,683,15346,17843,9,10
2025-04-28 18:24:03,Z,66848.61974522294,93998.21186440678,108105,2330,7862,9946,92,23
2025-04-28 18:24:03,HAZMAT_ENDERMAN,0.0,5443.185,0,6774,9760,8663,0,248
2025-04-28 18:24:03,LUXURIOUS_SPOOL,0.7,992.0210144927536,5160,4193,32317,34075,21,101
2025-04-28 18:24:03,FLAWED_OPAL_GEM,258.4923211730648,407.230199613651,6768220,49475,5682290,1727,161,21
2025-04-28 18:24:03,ENCHANTMENT_CAYENNE_3,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,PORK,19.32950186159969,84.5,2038485,804181,5120696,3320175,55,232
2025-04-28 18:24:03,ENCHANTMENT_CAYENNE_2,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ENCHANTMENT_CAYENNE_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,FLAMES,30000.0,43704.24772727272,14740,15739,24015,11590,15,132
2025-04-28 18:24:03,ENCHANTMENT_ENDER_SLAYER_1,0.0,0.0,0,0,0,0,0,0
2025-04-28 18:24:03,ULTIMATE_CARROT_CANDY,2764529.0,2904999.9990415336,870,1002,2534,26886,18,11
2025-04-28 18:24:03,HONEY_JAR,4311.010092386855,5957.8431929824565,58434,112515,173839,129203,14,325
2025-04-28 18:24:03,PET_CAKE,11380.390851233095,78521.38214285715,52463,272,7866,4341,343,99
2025-04-28 18:24:03,SOLAR_PANEL,171025.9772396328,398997.7,12179,709,1789,1634,81,25
2025-04-28 18:24:03,ENCHANTMENT_LAPIDARY_4,4585007.1,7999997.7,46,8,6,46,12,7
2025-04-28 18:24:03,ENCHANTMENT_LAPIDARY_3,2400001.1,4799998.6,28,13,17,65,16,7
2025-04-28 18:24:03,ENCHANTMENT_LAPIDARY_2,100004.1,1719998.4,175,10,28,73,31,9
