snapshot_time,product_id,pricePerUnit,amount,orders,tier_rank
2025-04-28 18:24:02,PROTECTOR_FRAGMENT,9703.0,133,1,10
2025-04-28 18:24:02,PROTECTOR_FRAGMENT,9605.1,24253,1,11
2025-04-28 18:24:02,PROTECTOR_FRAGMENT,9603.0,773,1,12
2025-04-28 18:24:02,PROTECTOR_FRAGMENT,9600.0,8069,1,13
2025-04-28 18:24:02,PROTECTOR_FRAGMENT,9006.2,141,1,14
2025-04-28 18:24:02,ENCHANTMENT_CORRUPTION_2,0.6,237,1,0
2025-04-28 18:24:02,MAGMAG,39.9,71473,1,0
2025-04-28 18:24:02,MAGMAG,39.8,2233,1,1
2025-04-28 18:24:02,MAGMAG,39.6,43711,1,2
2025-04-28 18:24:02,MAGMAG,39.4,67407,1,3
2025-04-28 18:24:02,MAGMAG,39.2,84961,2,4
2025-04-28 18:24:02,MAGMAG,38.9,50268,1,5
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50157.9,158,1,0
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50122.0,675,1,1
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50121.5,100,1,2
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50120.7,1312,1,3
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50120.5,144,1,4
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50120.4,312,1,5
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50082.4,3367,1,6
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50046.7,2492,1,7
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50009.6,1901,1,8
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50008.1,784,1,9
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50008.0,3886,1,10
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50007.8,4116,1,11
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50006.1,3800,1,12
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50001.9,52,1,13
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,50000.0,2000,1,14
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49954.7,3900,1,15
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49950.0,8000,1,16
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49906.9,268,1,17
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49900.0,4500,1,18
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49857.0,1222,1,19
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49749.9,160,1,20
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49749.0,5974,1,21
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49748.7,4,1,22
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49708.4,2969,1,23
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49647.9,375,1,24
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49647.1,8896,1,25
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49646.8,3,1,26
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49644.5,976,2,27
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49642.5,1346,1,28
2025-04-28 18:24:02,ENCHANTED_MELON_BLOCK,49500.0,903,1,29
2025-04-28 18:24:02,ROCK_GEMSTONE,3886206.3,1,1,0
2025-04-28 18:24:02,ROCK_GEMSTONE,3886206.2,1,1,1
2025-04-28 18:24:02,ROCK_GEMSTONE,3886206.1,1,1,2
2025-04-28 18:24:02,ROCK_GEMSTONE,3846709.9,12,1,3
2025-04-28 18:24:02,ROCK_GEMSTONE,3846709.8,1,1,4
2025-04-28 18:24:02,ROCK_GEMSTONE,3805134.5,1,1,5
2025-04-28 18:24:02,ROCK_GEMSTONE,3805134.3,1,1,6
2025-04-28 18:24:02,ROCK_GEMSTONE,3761370.5,1,1,7
2025-04-28 18:24:02,ROCK_GEMSTONE,3761369.5,1,1,8
2025-04-28 18:24:02,ROCK_GEMSTONE,3599586.6,9,1,9
2025-04-28 18:24:02,ROCK_GEMSTONE,3599584.5,1,1,10
2025-04-28 18:24:02,ROCK_GEMSTONE,3599584.2,17,1,11
2025-04-28 18:24:02,ROCK_GEMSTONE,3599582.4,1,1,12
2025-04-28 18:24:02,ROCK_GEMSTONE,3292161.8,1,1,13
2025-04-28 18:24:02,ROCK_GEMSTONE,3204933.2,1,2,14
2025-04-28 18:24:02,ROCK_GEMSTONE,3204932.8,4,1,15
2025-04-28 18:24:02,CONDENSED_FERMENTO,2228744.0,15,1,0
2025-04-28 18:24:02,CONDENSED_FERMENTO,2228743.9,8,1,1
2025-04-28 18:24:02,CONDENSED_FERMENTO,2228743.5,9,1,2
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215965.9,31,1,3
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215965.8,32,1,4
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215964.7,10,1,5
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215964.5,30,1,6
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215964.3,6,1,7
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215963.5,25,1,8
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215963.3,3,1,9
2025-04-28 18:24:02,CONDENSED_FERMENTO,2215962.3,148,3,10
2025-04-28 18:24:02,CONDENSED_FERMENTO,2175749.2,8,1,11
2025-04-28 18:24:02,CONDENSED_FERMENTO,2130227.4,29,1,12
2025-04-28 18:24:02,CONDENSED_FERMENTO,2130226.8,75,1,13
2025-04-28 18:24:02,BEADY_EYES,0.6,222,2,0
2025-04-28 18:24:02,BEADY_EYES,0.5,3663,15,1
2025-04-28 18:24:02,BEADY_EYES,0.4,173,1,2
2025-04-28 18:24:02,BEADY_EYES,0.3,256,19,3
2025-04-28 18:24:02,DIAMOND,6.9,1097814,16,0
2025-04-28 18:24:02,DIAMOND,6.8,173787,3,1
2025-04-28 18:24:02,DIAMOND,6.7,430080,6,2
2025-04-28 18:24:02,DIAMOND,6.6,387797,7,3
2025-04-28 18:24:02,DIAMOND,6.4,105620,4,4
2025-04-28 18:24:02,DIAMOND,6.3,694227,11,5
2025-04-28 18:24:02,DIAMOND,6.2,137700,9,6
2025-04-28 18:24:02,DIAMOND,6.1,215040,16,7
2025-04-28 18:24:02,DIAMOND,6.0,286720,20,8
2025-04-28 18:24:02,DIAMOND,5.3,226051,6,9
2025-04-28 18:24:02,COBBLESTONE,0.2,879303,13,0
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2271.1,7230,1,0
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2271.0,52037,1,1
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.9,8111,1,2
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.8,70935,1,3
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.7,28893,1,4
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.6,11530,1,5
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.5,14696,1,6
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2270.4,63552,1,7
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2242.7,320,6,8
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2240.3,28836,1,9
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2238.4,31,1,10
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2237.7,3814,1,11
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2236.5,32,1,12
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2233.8,51716,1,13
2025-04-28 18:24:02,ENCHANTED_PUFFERFISH,2233.7,8427,1,14
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150859.6,4,1,0
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150859.5,1,1,1
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150859.4,4,1,2
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150859.3,9,1,3
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150858.7,7,1,4
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150858.3,1,1,5
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150858.1,4,1,6
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150857.8,1,1,7
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150857.7,1,1,8
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150857.1,1,1,9
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150857.0,1,1,10
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150856.6,23,1,11
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8150856.3,32,1,12
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044986.3,2,1,13
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044985.4,1,1,14
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044985.2,1,1,15
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044984.6,1,1,16
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044984.0,1,1,17
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044983.5,1,1,18
2025-04-28 18:24:02,PERFECT_RUBY_GEM,8044983.0,109,1,19
2025-04-28 18:24:02,PERFECT_RUBY_GEM,6200000.0,1,1,20
2025-04-28 18:24:02,PERFECT_RUBY_GEM,5000000.0,19,2,21
2025-04-28 18:24:02,MINION_EXPANDER,30200.5,6,1,0
2025-04-28 18:24:02,MINION_EXPANDER,30200.4,88,1,1
2025-04-28 18:24:02,MINION_EXPANDER,30200.3,256,1,2
2025-04-28 18:24:02,MINION_EXPANDER,30000.0,12,1,3
2025-04-28 18:24:02,MINION_EXPANDER,22000.0,256,1,4
2025-04-28 18:24:02,MINION_EXPANDER,21600.3,8,1,5
2025-04-28 18:24:02,MINION_EXPANDER,21600.2,25,1,6
2025-04-28 18:24:02,MINION_EXPANDER,21500.0,1,1,7
2025-04-28 18:24:02,MINION_EXPANDER,20200.2,9,1,8
2025-04-28 18:24:02,MINION_EXPANDER,20200.1,4,1,9
2025-04-28 18:24:02,MINION_EXPANDER,20100.2,10,3,10
2025-04-28 18:24:02,MINION_EXPANDER,20100.1,1,1,11
2025-04-28 18:24:02,MINION_EXPANDER,20100.0,1,2,12
2025-04-28 18:24:02,MINION_EXPANDER,20000.0,1,1,13
2025-04-28 18:24:02,MINION_EXPANDER,18338.1,8,1,14
2025-04-28 18:24:02,MINION_EXPANDER,18337.5,55,1,15
2025-04-28 18:24:02,MINION_EXPANDER,18337.0,1,1,16
2025-04-28 18:24:02,MINION_EXPANDER,17052.7,4,1,17
2025-04-28 18:24:02,MINION_EXPANDER,15700.8,16,1,18
2025-04-28 18:24:02,MINION_EXPANDER,15555.2,31,1,19
2025-04-28 18:24:02,MINION_EXPANDER,12900.0,199,1,20
2025-04-28 18:24:02,MINION_EXPANDER,12856.2,15,1,21
2025-04-28 18:24:02,MINION_EXPANDER,12855.2,254,1,22
2025-04-28 18:24:02,MINION_EXPANDER,12854.7,14,1,23
2025-04-28 18:24:02,MINION_EXPANDER,12854.4,1,1,24
2025-04-28 18:24:02,MINION_EXPANDER,11315.9,58,2,25
2025-04-28 18:24:02,MINION_EXPANDER,11315.8,4,1,26
2025-04-28 18:24:02,MINION_EXPANDER,11315.6,202,1,27
2025-04-28 18:24:02,MINION_EXPANDER,11315.2,36,1,28
2025-04-28 18:24:02,MINION_EXPANDER,11314.6,228,1,29
2025-04-28 18:24:02,HORN_OF_TAURUS,500.2,46700,1,0
2025-04-28 18:24:02,HORN_OF_TAURUS,500.1,30498,1,1
2025-04-28 18:24:02,HORN_OF_TAURUS,500.0,10000,1,2
2025-04-28 18:24:02,HORN_OF_TAURUS,305.3,70804,1,3
2025-04-28 18:24:02,HORN_OF_TAURUS,304.1,6632,1,4
2025-04-28 18:24:02,HORN_OF_TAURUS,303.1,1024,1,5
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508841.6,54,1,0
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508841.5,45,1,1
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508841.4,6,1,2
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508841.3,29,1,3
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508840.8,8,1,4
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508840.6,19,1,5
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508840.5,26,1,6
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508840.3,4,1,7
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508839.4,25,1,8
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4508838.4,16,1,9
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4492476.0,14,1,10
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4492475.9,46,1,11
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4492474.8,9,1,12
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4386167.8,118,1,13
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4386167.5,32,1,14
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4386164.3,11,1,15
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4303580.6,20,2,16
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4303580.2,30,1,17
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4303574.5,23,1,18
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4236599.5,4,1,19
2025-04-28 18:24:02,MAGMA_LORD_FRAGMENT,4055082.7,5,1,20
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,7298446.8,4,1,0
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,7298446.7,1,1,1
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,7298446.6,1,1,2
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,6587838.4,1,1,3
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,6587838.2,4,1,4
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,6587837.5,2,1,5
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_5,6587833.6,1,1,6
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,647.8,31324,1,0
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,647.7,26222,1,1
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,647.1,61176,1,2
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,646.5,23971,1,3
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,646.4,69999,1,4
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,646.1,10578,1,5
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,644.6,13030,1,6
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,642.9,28747,1,7
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,642.8,71468,1,8
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,642.6,62766,1,9
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,642.5,71680,1,10
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,642.4,70828,1,11
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,630.3,58196,1,12
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,629.9,555124,9,13
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,629.7,41993,1,14
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,629.3,35481,1,15
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,603.8,12025,1,16
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,602.4,1024,2,17
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,456.1,64,1,18
2025-04-28 18:24:02,ENCHANTED_HARD_STONE,453.0,18924,1,19
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,6330071.0,2,1,0
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,6330070.9,4,1,1
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,6000001.2,3,1,2
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,6000001.0,2,1,3
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,6000000.2,4,1,4
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,2226073.8,4,1,5
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,2226072.2,2,1,6
2025-04-28 18:24:02,ENCHANTMENT_CAYENNE_4,2200000.0,1,1,7
2025-04-28 18:24:02,WINTER_FRAGMENT,863755.6,8,1,0
2025-04-28 18:24:02,WINTER_FRAGMENT,863755.5,2,1,1
2025-04-28 18:24:02,WINTER_FRAGMENT,863755.4,6,1,2
2025-04-28 18:24:02,WINTER_FRAGMENT,863754.9,3,1,3
2025-04-28 18:24:02,WINTER_FRAGMENT,863754.2,64,1,4
2025-04-28 18:24:02,WINTER_FRAGMENT,863753.8,2,1,5
2025-04-28 18:24:02,WINTER_FRAGMENT,863752.6,2,1,6
2025-04-28 18:24:02,WINTER_FRAGMENT,850001.4,160,1,7
2025-04-28 18:24:02,WINTER_FRAGMENT,850001.1,1,1,8
2025-04-28 18:24:02,WINTER_FRAGMENT,850000.3,126,1,9
2025-04-28 18:24:02,WINTER_FRAGMENT,736277.6,20,1,10
2025-04-28 18:24:02,WINTER_FRAGMENT,736277.4,8,1,11
2025-04-28 18:24:02,WINTER_FRAGMENT,705001.3,30,1,12
2025-04-28 18:24:02,WINTER_FRAGMENT,705001.1,64,1,13
2025-04-28 18:24:02,WINTER_FRAGMENT,705001.0,1,1,14
2025-04-28 18:24:02,WINTER_FRAGMENT,705000.2,64,1,15
2025-04-28 18:24:02,WINTER_FRAGMENT,700002.0,1,1,16
2025-04-28 18:24:02,WINTER_FRAGMENT,532502.9,8,1,17
2025-04-28 18:24:02,WINTER_FRAGMENT,7.2,64,1,18
2025-04-28 18:24:02,WINTER_FRAGMENT,6.9,200,1,19
2025-04-28 18:24:02,WINTER_FRAGMENT,0.8,64,1,20
2025-04-28 18:24:02,ENDER_MONOCLE,10004.5,99,1,0
2025-04-28 18:24:02,ENDER_MONOCLE,10004.2,207,1,1
2025-04-28 18:24:02,ENDER_MONOCLE,10004.0,61,1,2
2025-04-28 18:24:02,ENDER_MONOCLE,9800.0,100,1,3
2025-04-28 18:24:02,ENDER_MONOCLE,9754.4,164,1,4
2025-04-28 18:24:02,KELVIN_INVERTER,92140.9,226,1,0
2025-04-28 18:24:02,KELVIN_INVERTER,92140.8,62,1,1
2025-04-28 18:24:02,KELVIN_INVERTER,92140.7,917,1,2
2025-04-28 18:24:02,KELVIN_INVERTER,92140.6,996,1,3
2025-04-28 18:24:02,KELVIN_INVERTER,92140.3,62,1,4
2025-04-28 18:24:02,KELVIN_INVERTER,92137.7,2446,1,5
2025-04-28 18:24:02,KELVIN_INVERTER,92134.0,14977,1,6
2025-04-28 18:24:02,KELVIN_INVERTER,92133.0,3060,1,7
2025-04-28 18:24:02,X,5000.1,5690,1,0
2025-04-28 18:24:02,X,5000.0,842,1,1
2025-04-28 18:24:02,REFINED_DIAMOND,683929.0,31,2,0
2025-04-28 18:24:02,REFINED_DIAMOND,683928.9,5,1,1
2025-04-28 18:24:02,REFINED_DIAMOND,683928.7,413,1,2
2025-04-28 18:24:02,REFINED_DIAMOND,683927.8,2,1,3
2025-04-28 18:24:02,REFINED_DIAMOND,683927.6,3,1,4
2025-04-28 18:24:02,REFINED_DIAMOND,683927.5,5,1,5
2025-04-28 18:24:02,REFINED_DIAMOND,683926.7,27,1,6
2025-04-28 18:24:02,REFINED_DIAMOND,682544.9,27,1,7
2025-04-28 18:24:02,REFINED_DIAMOND,682544.7,8,1,8
2025-04-28 18:24:02,REFINED_DIAMOND,682544.6,1317,2,9
2025-04-28 18:24:02,REFINED_DIAMOND,681089.9,46,1,10
2025-04-28 18:24:02,REFINED_DIAMOND,679388.6,7,1,11
2025-04-28 18:24:02,REFINED_DIAMOND,679388.5,15,3,12
2025-04-28 18:24:02,REFINED_DIAMOND,679388.4,29,1,13
2025-04-28 18:24:02,REFINED_DIAMOND,679388.1,37,1,14
2025-04-28 18:24:02,REFINED_DIAMOND,679000.0,35,1,15
2025-04-28 18:24:02,REFINED_DIAMOND,675838.7,17,1,16
2025-04-28 18:24:02,REFINED_DIAMOND,668273.8,5,1,17
2025-04-28 18:24:02,REFINED_DIAMOND,660304.5,7,1,18
2025-04-28 18:24:02,REFINED_DIAMOND,660000.0,540,2,19
2025-04-28 18:24:02,REFINED_DIAMOND,652998.1,10,1,20
2025-04-28 18:24:02,REFINED_DIAMOND,652997.9,48,1,21
2025-04-28 18:24:02,REFINED_DIAMOND,650000.0,148,2,22
2025-04-28 18:24:02,REFINED_DIAMOND,600000.0,29,4,23
2025-04-28 18:24:02,REFINED_DIAMOND,555555.5,290,1,24
2025-04-28 18:24:02,REFINED_DIAMOND,500000.0,586,5,25
2025-04-28 18:24:02,REFINED_DIAMOND,455000.0,10,1,26
2025-04-28 18:24:02,REFINED_DIAMOND,300000.0,16,2,27
2025-04-28 18:24:02,REFINED_DIAMOND,235000.0,1050,2,28
2025-04-28 18:24:02,Y,50000.8,850,1,0
2025-04-28 18:24:02,Y,25000.0,1024,1,1
2025-04-28 18:24:02,Z,75000.1,464,1,0
2025-04-28 18:24:02,Z,65001.8,2048,1,1
2025-04-28 18:24:02,Z,65000.5,974,1,2
2025-04-28 18:24:02,Z,61100.1,302,1,3
2025-04-28 18:24:02,Z,61097.7,888,1,4
2025-04-28 18:24:02,Z,57995.4,1020,1,5
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.7,248,1,0
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.6,684,3,1
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.5,254,1,2
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.4,2524,10,3
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.3,763,3,4
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.2,226,2,5
2025-04-28 18:24:02,LUXURIOUS_SPOOL,0.1,205,1,6
2025-04-28 18:24:02,FLAWED_OPAL_GEM,258.6,55682,1,0
2025-04-28 18:24:02,FLAWED_OPAL_GEM,258.5,55104,1,1
2025-04-28 18:24:02,FLAWED_OPAL_GEM,258.4,69528,1,2
2025-04-28 18:24:02,FLAWED_OPAL_GEM,258.3,65060,1,3
2025-04-28 18:24:02,FLAWED_OPAL_GEM,258.1,663,1,4
2025-04-28 18:24:02,FLAWED_OPAL_GEM,257.1,62711,1,5
2025-04-28 18:24:02,FLAWED_OPAL_GEM,256.7,13615,1,6
2025-04-28 18:24:02,FLAWED_OPAL_GEM,255.5,31749,1,7
2025-04-28 18:24:02,FLAWED_OPAL_GEM,254.8,49299,1,8
2025-04-28 18:24:02,FLAWED_OPAL_GEM,246.1,6400,1,9
2025-04-28 18:24:02,FLAWED_OPAL_GEM,242.8,67994,1,10
2025-04-28 18:24:02,FLAWED_OPAL_GEM,242.1,1600,1,11
2025-04-28 18:24:02,FLAWED_OPAL_GEM,241.9,23703,1,12
2025-04-28 18:24:02,FLAWED_OPAL_GEM,235.2,28694,1,13
2025-04-28 18:24:02,FLAWED_OPAL_GEM,154.2,50000,1,14
2025-04-28 18:24:02,PORK,30.2,22071,2,0
2025-04-28 18:24:02,PORK,15.3,5819,1,1
2025-04-28 18:24:02,PORK,15.0,50000,1,2
2025-04-28 18:24:02,PORK,14.7,21902,1,3
2025-04-28 18:24:02,PORK,13.8,2833,1,4
2025-04-28 18:24:02,PORK,13.5,30000,1,5
2025-04-28 18:24:02,PORK,13.3,7474,1,6
2025-04-28 18:24:02,PORK,13.1,48329,1,7
2025-04-28 18:24:02,PORK,12.7,10634,1,8
2025-04-28 18:24:02,PORK,12.1,51225,1,9
2025-04-28 18:24:02,PORK,11.2,66820,1,10
2025-04-28 18:24:02,PORK,11.0,47553,1,11
2025-04-28 18:24:02,PORK,10.8,19285,1,12
2025-04-28 18:24:02,PORK,9.9,48631,1,13
2025-04-28 18:24:02,PORK,9.8,52757,1,14
2025-04-28 18:24:02,PORK,7.5,54108,1,15
2025-04-28 18:24:02,PORK,7.3,40020,1,16
2025-04-28 18:24:02,PORK,7.2,778271,11,17
2025-04-28 18:24:02,PORK,7.1,43651,2,18
2025-04-28 18:24:02,PORK,0.5,46944,2,19
2025-04-28 18:24:02,PORK,0.4,20052,1,20
2025-04-28 18:24:02,PORK,0.3,34613,4,21
2025-04-28 18:24:02,PORK,0.2,9421,1,22
2025-04-28 18:24:02,FLAMES,30000.0,2525,1,0
2025-04-28 18:24:02,FLAMES,20005.4,2834,1,1
2025-04-28 18:24:02,FLAMES,20004.4,319,1,2
2025-04-28 18:24:02,FLAMES,20004.2,87,1,3
2025-04-28 18:24:02,FLAMES,20003.9,998,1,4
2025-04-28 18:24:02,FLAMES,20002.8,500,1,5
2025-04-28 18:24:02,FLAMES,20000.3,88,1,6
2025-04-28 18:24:02,FLAMES,20000.1,2048,2,7
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2764529.0,26,1,0
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2764528.8,14,1,1
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2757450.2,1,1,2
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2750000.3,2,1,3
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2519953.5,2,1,4
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2519953.3,10,1,5
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2500002.4,1,1,6
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2500001.7,1,1,7
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2500000.7,1,1,8
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2411113.3,1,1,9
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2385434.8,15,1,10
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2000001.9,10,1,11
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2000000.4,2,1,12
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2000000.3,2,1,13
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2000000.1,2,1,14
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,2000000.0,10,1,15
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,1850000.6,2,1,16
2025-04-28 18:24:02,ULTIMATE_CARROT_CANDY,921515.5,768,1,17
2025-04-28 18:24:02,HONEY_JAR,4311.1,862,1,0
2025-04-28 18:24:02,HONEY_JAR,4311.0,7688,1,1
2025-04-28 18:24:02,HONEY_JAR,4310.9,45867,1,2
2025-04-28 18:24:02,HONEY_JAR,3935.7,948,1,3
2025-04-28 18:24:02,HONEY_JAR,3733.8,1021,1,4
2025-04-28 18:24:02,PET_CAKE,12000.0,477,2,0
2025-04-28 18:24:02,PET_CAKE,11001.9,232,1,1
2025-04-28 18:24:02,PET_CAKE,11001.6,9,1,2
2025-04-28 18:24:02,PET_CAKE,11001.5,233,1,3
2025-04-28 18:24:02,PET_CAKE,11001.3,50,1,4
2025-04-28 18:24:02,PET_CAKE,11001.1,256,2,5
2025-04-28 18:24:02,PET_CAKE,11000.6,28,1,6
